"id_norma_modificada","id_norma_modificatoria","tipo_norma","nro_norma","clase_norma","organismo_origen","fecha_boletin","titulo_sumario","titulo_resumido"
"372394","374452","Disposición","855","","DIRECCION DE NORMATIVA LABORAL","2022-11-08","CONVENCIONES COLECTIVAS DE TRABAJO","UNION TRABAJADORES DE CARGA Y DESCARGA DE LA REPUBLICA ARGENTINA - OTRO"
"372424","372425","Decreto","670","","PODER EJECUTIVO NACIONAL (P.E.N.)","2022-10-03","FUNDACION INTERNACIONAL UE-ALC","LEY N° 27.689 - SU PROMULGACION"
"372426","372427","Decreto","671","","PODER EJECUTIVO NACIONAL (P.E.N.)","2022-10-03","PROGRAMA NACIONAL DE ENTREGA VOLUNTARIA DE ARMAS DE FUEGO","LEY N° 27.690 - SU PROMULGACION"
"372428","373457","Resolución","1779","","MINISTERIO DE CULTURA","2022-10-21","MINISTERIO DE CULTURA","REENCASILLAMIENTO DE PERSONAL -  INICIO PROCEDIMIENTO"
"372428","373983","Decreto","725","","PODER EJECUTIVO NACIONAL (P.E.N.)","2022-11-01","ACUERDOS","HOMOLOGACION"
"372428","374169","Resolución","1865","","MINISTERIO DE CULTURA","2022-11-03","MINISTERIO DE CULTURA","REENCASILLAMIENTO DE PERSONAL - APROBACION"
"372464","375307","Comunicación","12424","B","BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.)","2022-11-22","ENTIDADES FINANCIERAS","REQUERIMIENTO DE INFORMACION"
"372493","374522","Disposición","871","","DIRECCION DE NORMATIVA LABORAL","2022-11-09","CONVENCIONES COLECTIVAS DE TRABAJO","F.A.T.I.C.A. - SINDICATO DE OBREROS MARROQUINEROS - OTRO"
"372538","372539","Decreto","677","","PODER EJECUTIVO NACIONAL (P.E.N.)","2022-10-04","CONSENSO FISCAL","LEY 27687 - SU PROMULGACION"
"372557","373993","Resolución","780","","ADMINISTRACION DE PARQUES NACIONALES","2022-11-01","ADMINISTRACION DE PARQUES NACIONALES","RESOLUCION 684/2022 - MODIFICACION"
"372573","373353","Resolución","1777","","MINISTERIO DE CULTURA","2022-10-20","MINISTERIO DE CULTURA","PLAZO DE POSTULACION - PRORROGA"
"372573","373616","Resolución","1819","","MINISTERIO DE CULTURA","2022-10-25","MINISTERIO DE CULTURA","ACTA DE SELECCION - APROBACION"
"372589","372590","Resolución","1489","","MINISTERIO DE TRABAJO, EMPLEO Y SEGURIDAD SOCIAL","2022-10-04","MINISTERIO DE TRABAJO, EMPLEO Y SEGURIDAD SOCIAL","DESIGNACION"
"372595","372594","Disposición","7885","","ADM.NAC.DE MEDICAMENTOS, ALIMENTOS Y TEC. MEDICA","2022-10-04","ADMINISTRACION NACIONAL DE MEDICAMENTOS, ALIMENTOS Y TECNOLOGIA MEDICA","RESOLUCION GMC Nº 37/20 - INCORPORASE AL ORDENAMIENTO JURIDICO NACIONAL"
"372602","372608","Disposición","517","","DIRECCION DE NORMATIVA LABORAL","2022-10-04","CONVENCIONES COLECTIVAS DE TRABAJO","SINDICATO DE OPERADORES CINEMATOGRAFICOS DE LA REPUBLICA ARGENTINA - OTRO"
"372614","372677","Disposición","541","","DIRECCION DE NORMATIVA LABORAL","2022-10-05","CONVENCIONES COLECTIVAS DE TRABAJO","FEDERACION OBRERA CERAMISTA DE LA REPUBLICA ARGENTINA - CAMARA INDUSTRIAL DE CERAMICA ROJA"
"372625","373300","Disposición","740","","DIRECCION DE NORMATIVA LABORAL","2022-10-19","CONVENCIONES COLECTIVAS DE TRABAJO","SINDICATO OBREROS DE RECOLECCION Y BARRIDO - ASOCIACION DE EMPRESAS DE LIMPIEZA Y AFINES"
"372651","373609","Resolución","216","","AGENCIA NACIONAL DE PROMOCION DE LA INVESTIGACION EL DESARR","2022-10-25","AGENCIA NACIONAL DE PROMOCION DE LA INVESTIGACION, EL DESARROLLO TECNOLOGICO Y LA INNOVACION","RESOLUCION Nº 206/2022 - MODIFICACION"
"372712","374998","Resolución","694","Sintetizada","SECRETARIA GENERAL","2022-11-15","SERVICIOS ADUANEROS","SINTETIZADA"
"372717","372718","Decreto","678","","PODER EJECUTIVO NACIONAL (P.E.N.)","2022-10-06","PERSONAL MILITAR","LEY 27688 - SU PROMULGACION"
"372728","375031","Resolución","1958","","MINISTERIO DE CULTURA","2022-11-16","MINISTERIO DE CULTURA","ACTAS - APROBACION"
"372734","373894","Disposición","833","","DIRECCION DE NORMATIVA LABORAL","2022-10-28","CONVENCIONES COLECTIVAS DE TRABAJO","FEDERACION ARGENTINA DE EMPLEADOS DE COMERCIO Y SERVICIOS - CACYC - CAME - UDECA"
"372755","372865","Disposición","639","","DIRECCION DE NORMATIVA LABORAL","2022-10-11","CONVENCIONES COLECTIVAS DE TRABAJO","U.O.M.A. - CAMARA ARGENTINA DE EMPRESAS DE NUTRICION ANIMAL"
"372756","372883","Resolución","426","","ENTE NACIONAL REGULADOR DEL GAS","2022-10-12","ENTE NACIONAL REGULADOR DEL GAS","METODOLOGIA Y PROCEDIMIENTO INFORMATIVO NIVELES SEGMENTACION - APROBACION"
"372769","372942","Disposición","642","","DIRECCION DE NORMATIVA LABORAL","2022-10-12","CONVENCIONES COLECTIVAS DE TRABAJO","DISPOSICION 630/2022 - RECTIFICACION"
"372782","373205","Disposición","25","","DIRECCION NACIONAL DE COORDINACION Y FISCALIZACION PESQUERA","2022-10-18","MINISTERIO DE ECONOMIA","MANUAL DE PROCEDIMIENTO ADMINISTRATIVO - SUSTITUYESE"
"372853","373805","Disposición","808","","DIRECCION DE NORMATIVA LABORAL","2022-10-27","CONVENCIONES COLECTIVAS DE TRABAJO","ASOCIACION DE SUPERVISORES DE LA INDUSTRIA METALMECANICA DE LA REPUBLICA ARGENTINA - OTRO"
"372859","373299","Disposición","739","","DIRECCION DE NORMATIVA LABORAL","2022-10-19","CONVENCIONES COLECTIVAS DE TRABAJO","ASOCIACION ARGENTINA DE FLORICULTORES Y VIVERISTAS - OTRO"
"372866","373891","Disposición","826","","DIRECCION DE NORMATIVA LABORAL","2022-10-28","CONVENCIONES COLECTIVAS DE TRABAJO","ASOCIACION DEL PERSONAL TECNICO AERONAUTICO - AVIACION ATLANTICO SUR S.A"
"372874","373381","Disposición","743","","DIRECCION DE NORMATIVA LABORAL","2022-10-20","CONVENCIONES COLECTIVAS DE TRABAJO","F.T.P.S.R.C.H.P.Y A - ASOCIACION FABRICANTES ARTESANALES DE HELADOS Y AFINES"
"372886","374165","Resolución","816","","JEFATURA DE GABINETE DE MINISTROS","2022-11-03","JEFATURA DE GABINETE DE MINISTROS","RESOLUCION N° 9/2020 - MODIFICACION"
"372899","373558","Resolución","51","Sintetizada","ENTE REGULADOR DE AGUA Y SANEAMIENTO (ERAS)","2022-10-24","ENTE REGULADOR DE AGUA Y SANEAMIENTO","ENCOMIENDA"
"372935","373805","Disposición","808","","DIRECCION DE NORMATIVA LABORAL","2022-10-27","CONVENCIONES COLECTIVAS DE TRABAJO","ASOCIACION DE SUPERVISORES DE LA INDUSTRIA METALMECANICA DE LA REPUBLICA ARGENTINA - OTRO"
"372940","373299","Disposición","739","","DIRECCION DE NORMATIVA LABORAL","2022-10-19","CONVENCIONES COLECTIVAS DE TRABAJO","ASOCIACION ARGENTINA DE FLORICULTORES Y VIVERISTAS - OTRO"
"372951","375713","Disposición","954","","DIRECCION DE NORMATIVA LABORAL","2022-11-29","CONVENCIONES COLECTIVAS DE TRABAJO","SINDICATO UNIDO DE TRABAJADORES JARDINEROS, PARQUISTAS, VIVERISTAS Y FLORICULTORES - OTROS"
"373017","373018","Disposición","1213","","ADM NAC LABORATORIOS E INSTITUTOS DE SALUD DR CARLOS MALBRAN","2022-10-13","ADMINISTRACION NACIONAL DE LABORATORIOS E INSTITUTOS DE SALUD 'DR. CARLOS G. MALBRAN'","DISPOSICION 1139/2022 - MODIFICACION"
"373039","373294","Disposición","749","","DIRECCION DE NORMATIVA LABORAL","2022-10-19","CONVENCIONES COLECTIVAS DE TRABAJO","SMATA - ASOCIACION DE CONCESIONARIOS DE AUTOMOTORES DE LA REPUBLICA ARGENTINA - DIVISION MOTOVEHICUL"
"373047","373225","Disposición","725","","DIRECCION DE NORMATIVA LABORAL","2022-10-18","CONVENCIONES COLECTIVAS DE TRABAJO","F.A.T.I.Q.Y.P.- CAMARA DE LA INDUSTRIA QUIMICA Y PETROQUIMICA"
"373126","375512","Resolución","49","","SECRETARIA DE DESARROLLO CULTURAL","2022-11-25","MINISTERIO DE CULTURA","DESIGNACIONES"
"373141","375375","Comunicación","7638","A","BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.)","2022-11-23","ENTIDADES FINANCIERAS","EXTERIOR Y CAMBIOS - ADECUACIONES"
"373141","375696","Comunicación","7643","A","BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.)","2022-11-29","ENTIDADES FINANCIERAS","EXTERIOR Y CAMBIOS - ADECUACIONES"
"373185","374088","Resolución","144","","SECRETARIA DE GESTION CULTURAL","2022-11-02","MINISTERIO DE CULTURA","PLAZO - EXTIENDASE"
"373193","375434","Resolución","873","","MINISTERIO DE ECONOMIA","2022-11-24","MINISTERIO DE ECONOMIA","DESIGNACIONES"
"373282","375140","Resolución","12","GENERAL","COMISION ARBITRAL","2022-11-17","COMISION ARBITRAL CONVENIO MULTILATERAL DEL 18.8.77","DISPOSICION 3/2022 - RATIFICASE"
"373303","374542","Disposición","869","","DIRECCION DE NORMATIVA LABORAL","2022-11-09","CONVENCIONES COLECTIVAS DE TRABAJO","UNION TRABAJADORES DE ENTIDADES DEPORTIVAS Y CIVILES - U.I.A. - CILFA - C.A.I.P."
"373304","374632","Disposición","890","","DIRECCION DE NORMATIVA LABORAL","2022-11-10","CONVENCIONES COLECTIVAS DE TRABAJO","SINDICATO GRAN BUENOS AIRES DE TRABAJADORES DE OBRAS SANITARIAS - ERAS"
"373353","373616","Resolución","1819","","MINISTERIO DE CULTURA","2022-10-25","MINISTERIO DE CULTURA","ACTA DE SELECCION - APROBACION"
"373376","373474","Disposición","21","","SUBDIRECCION GENERAL DE OPERACIONES IMPOSITIVAS METROPOLITAN","2022-10-21","ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS","DISPOSICION 20/2022 - RECTIFIQUESE"
"373382","374445","Disposición","868","","DIRECCION DE NORMATIVA LABORAL","2022-11-08","CONVENCIONES COLECTIVAS DE TRABAJO","FEDERACION UNICA DE VIAJANTES DE LA ARGENTINA - A.V.V.A. - ALPHA"
"373389","375393","Disposición","929","","DIRECCION DE NORMATIVA LABORAL","2022-11-23","CONVENCIONES COLECTIVAS DE TRABAJO","FEDERACION OBRERA DE LA INDUSTRIA DEL VESTIDO Y AFINES - OTRO"
"373395","373659","Disposición","773","","DIRECCION DE NORMATIVA LABORAL","2022-10-25","CONVENCIONES COLECTIVAS DE TRABAJO","S.U.T.E.P. - ASOCIACION DE RADIODIFUSORAS PRIVADAS ARGENTINAS"
"373396","373587","Disposición","776","","DIRECCION DE NORMATIVA LABORAL","2022-10-24","CONVENCIONES COLECTIVAS DE TRABAJO","ASOCIACION OBRERA MINERA ARGENTINA - ASOCIACION DE FABRICANTES DE CEMENTO PORTLAND"
"373405","375711","Disposición","944","","DIRECCION DE NORMATIVA LABORAL","2022-11-29","CONVENCIONES COLECTIVAS DE TRABAJO","UNION TRABAJADORES DE CARGA Y DESCARGA DE LA REPUBLICA ARGENTINA - OTRO"
"373462","373463","Resolución","57","","SECRETARIA DE COMERCIO","2022-10-21","MINISTERIO DE ECONOMIA","REGLAMENTO COMPLEMENTARIO 'PLAN 30 CUOTAS'"
"373589","374318","Disposición","848","","DIRECCION DE NORMATIVA LABORAL","2022-11-07","CONVENCIONES COLECTIVAS DE TRABAJO","DISPOSICION 778/2022 - RECTIFIQUESE"
"373614","375693","Disposición","3","","DIRECCION NACIONAL DE PROMOCION DE PROYECTOS CULTURALES","2022-11-29","MINISTERIO DE CULTURA","PLAZO DE INSCRIPCION - PRORROGA"
"373692","373868","Disposición","230","","ADUANA OBERA","2022-10-28","ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS","DISPOSICION 229/2022 - RECTIFIQUESE"
"373693","374883","Disposición","849","","AGENCIA NACIONAL DE SEGURIDAD VIAL","2022-11-14","AGENCIA NACIONAL DE SEGURIDAD VIAL","DISPOSICION 781/2022 - RECTIFICASE"
"373702","373703","Comunicación","7620","A","BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.)","2022-10-26","ENTIDADES FINANCIERAS","EFECTIVO MINIMO Y APLICACION DE RECURSOS"
"373753","374533","Disposición","878","","DIRECCION DE NORMATIVA LABORAL","2022-11-09","CONVENCIONES COLECTIVAS DE TRABAJO","F.T.P.S.R.C.H.P.Y.A. - CAMARA ARGENTINA DE ESTABLECIMIENTOS DE SERVICIOS RAPIDOS DE EXPENDIO DE EMP."
"373767","375815","Resolución","365","","MINISTERIO DE DESARROLLO TERRITORIAL Y HABITAT","2022-11-30","MINISTERIO DE DESARROLLO TERRITORIAL Y HABITAT","SUBPROGRAMA HABITAR INCLUSION"
"373827","374349","Resolución","5280","GENERAL","ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS","2022-11-07","ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS","SUELDO ANUAL COMPLEMENTARIO"
"373828","375580","Resolución","414","","AGENCIA NACIONAL DE PROMOCION DE LA INVESTIGACION EL DESARR","2022-11-28","AGENCIA NACIONAL DE PROMOCION DE LA INVESTIGACION, EL DESARROLLO TECNOLOGICO Y LA INNOVACION","REGLAMENTO OPERATIVO - APROBACION"
"373830","374470","Decreto","752","","PODER EJECUTIVO NACIONAL (P.E.N.)","2022-11-09","MINISTERIO DE DESARROLLO SOCIAL","DECRETO 715/2022 - MODIFICACION"
"373851","373854","Resolución","727","","MINISTERIO DE LAS MUJERES GENEROS Y DIVERSIDAD","2022-10-28","MINISTERIO DE LAS MUJERES, GENEROS Y DIVERSIDAD","RESOLUCION 720/2022 - RECTIFICASE"
"373911","373912","Decreto","717","","PODER EJECUTIVO NACIONAL (P.E.N.)","2022-10-28","REGIMEN DE REGULARIZACION DOMINIAL PARA LA INTEGRACION SOCIO URBANA","LEY N° 27.694 - SU PROMULGACION"
"373936","374156","Resolución","554","","ENTE NACIONAL REGULADOR DE LA ELECTRICIDAD","2022-11-03","ENTE NACIONAL REGULADOR DE LA ELECTRICIDAD","CUADRO TARIFARIO - APRUEBESE"
"373936","374157","Resolución","555","","ENTE NACIONAL REGULADOR DE LA ELECTRICIDAD","2022-11-03","ENTE NACIONAL REGULADOR DE LA ELECTRICIDAD","CUADRO TARIFARIO - APRUEBESE"
"373936","374173","Resolución","742","","SECRETARIA DE ENERGIA","2022-11-03","MINISTERIO DE ECONOMIA","PRECIOS DE REFERENCIA DE LA POTENCIA Y PRECIO ESTABILIZADO DE LA ENERGIA"
"373943","374347","Resolución","2106","","SECRETARIA DE TRABAJO","2022-11-07","MINISTERIO DE TRABAJO, EMPLEO Y SEGURIDAD SOCIAL","RESOLUCION 2063/2022 - DEJASE SIN EFECTO"
"373997","373998","Resolución","165","","AGENCIA NACIONAL DE MATERIALES CONTROLADOS","2022-11-01","AGENCIA NACIONAL DE MATERIALES CONTROLADOS","RESOLUCION 163/2022 - MODIFICACION"
"374055","374535","Disposición","879","","DIRECCION DE NORMATIVA LABORAL","2022-11-09","CONVENCIONES COLECTIVAS DE TRABAJO","SINDICATO DE EMPLEADOS DE LA INDUSTRIA DEL VIDRIO Y AFINES DE LA REPUBLICA ARGENTINA - OTROS"
"374061","374366","Disposición","831","","DIRECCION DE NORMATIVA LABORAL","2022-11-07","CONVENCIONES COLECTIVAS DE TRABAJO","FAECYS - CAMARA ARGENTINA DE COMERCIO Y SERVICIOS"
"374128","375809","Disposición","958","","DIRECCION DE NORMATIVA LABORAL","2022-11-30","CONVENCIONES COLECTIVAS DE TRABAJO","SMATA - CATRAI"
"374129","374732","Disposición","916","","DIRECCION DE NORMATIVA LABORAL","2022-11-11","CONVENCIONES COLECTIVAS DE TRABAJO","SINDICATO ARGENTINO DE FARMACEUTICOS Y BIOQUIMICOS - CAMARA DE LA ACTIVIDAD FARMACEUTICA Y BIOQUIMIC"
"374131","374378","Disposición","844","","DIRECCION DE NORMATIVA LABORAL","2022-11-07","CONVENCIONES COLECTIVAS DE TRABAJO","UNION TRANVIARIOS AUTOMOTOR - C.E.T.T.O.L."
"374149","374394","Resolución","248","","AUTORIDAD DE CUENCA MATANZA RIACHUELO","2022-11-08","AUTORIDAD DE CUENCA MATANZA RIACHUELO","RESOLUCION N° 236/2022 - MODIFICACION"
"374156","374403","Resolución","574","","ENTE NACIONAL REGULADOR DE LA ELECTRICIDAD","2022-11-08","ENTE NACIONAL REGULADOR DE LA ELECTRICIDAD","RESOLUCION 554/2022 - RECTIFICASE"
"374156","374404","Resolución","575","","ENTE NACIONAL REGULADOR DE LA ELECTRICIDAD","2022-11-08","ENTE NACIONAL REGULADOR DE LA ELECTRICIDAD","EDENOR S.A. Y EDESUR S.A."
"374157","374404","Resolución","575","","ENTE NACIONAL REGULADOR DE LA ELECTRICIDAD","2022-11-08","ENTE NACIONAL REGULADOR DE LA ELECTRICIDAD","EDENOR S.A. Y EDESUR S.A."
"374160","374159","Resolución","58","","INSTITUTO NACIONAL DE SEMILLAS","2022-11-03","INSTITUTO NACIONAL DE SEMILLAS","NORMAS PARA LA PRODUCCION DE CLASE FISCALIZADA DE LA ESPECIE ARROZ HIBRIDO"
"374173","374404","Resolución","575","","ENTE NACIONAL REGULADOR DE LA ELECTRICIDAD","2022-11-08","ENTE NACIONAL REGULADOR DE LA ELECTRICIDAD","EDENOR S.A. Y EDESUR S.A."
"374192","374934","Disposición","52","","SUBDIRECCION GENERAL DE ADMINISTRACION FINANCIERA","2022-11-15","ADMINISTRACION FEDERAL DE INGRESOS PUBLICOS","PROCEDIMIENTO PARA LA RECEPCION DE BIENES, SERVICIOS Y OBRA PUBLICA CONTRATADOS"
"374194","375698","Comunicación","7645","A","BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.)","2022-11-29","ENTIDADES FINANCIERAS","PROTECCION DE LOS USUARIOS DE SERVICIOS FINANCIEROS"
"374200","375541","Disposición","932","","DIRECCION DE NORMATIVA LABORAL","2022-11-25","CONVENCIONES COLECTIVAS DE TRABAJO","UTHGRA - CASINO DE ROSARIO SOCIEDAD ANONIMA"
"374209","374440","Disposición","862","","DIRECCION DE NORMATIVA LABORAL","2022-11-08","CONVENCIONES COLECTIVAS DE TRABAJO","SINDICATO DE MECANICOS Y AFINES DEL TRANSPORTE AUTOMOTOR DE LA REPUBLICA ARGENTINA - OTRO"
"374217","374319","Disposición","847","","DIRECCION DE NORMATIVA LABORAL","2022-11-07","CONVENCIONES COLECTIVAS DE TRABAJO","DISPOSICION 813/2022 - RECTIFIQUESE"
"374223","374224","Decreto","732","","PODER EJECUTIVO NACIONAL (P.E.N.)","2022-11-04","LEY DEL DEPORTE","LEY 27692 - SU PROMULGACION"
"374225","374226","Decreto","731","","PODER EJECUTIVO NACIONAL (P.E.N.)","2022-11-04","EXPROPIACION","LEY 27691 - SU PROMULGACION"
"374251","374615","Disposición","1","","SUBSECRETARIA DE SERVICIOS Y PAIS DIGITAL","2022-11-10","JEFATURA DE GABINETE DE MINISTROS","CHATBOT DEL ESTADO NACIONAL 'TINA'"
"374293","374631","Disposición","886","","DIRECCION DE NORMATIVA LABORAL","2022-11-10","CONVENCIONES COLECTIVAS DE TRABAJO","UNION OBRERA METALURGICA DE LA REPUBLICA ARGENTINA - CAMARA ARGENTINA DEL ACERO - OTROS"
"374376","374457","Disposición","859","","DIRECCION DE NORMATIVA LABORAL","2022-11-08","CONVENCIONES COLECTIVAS DE TRABAJO","UNION TRABAJADORES DE ENTIDADES DEPORTIVAS Y CIVILES - FEDERACION ARGENTINA DE CLUBES DE CAMPO"
"374387","374637","Disposición","885","","DIRECCION DE NORMATIVA LABORAL","2022-11-10","CONVENCIONES COLECTIVAS DE TRABAJO","SINDICATO DEL SEGURO DE LA REPUBLICA ARGENTINA - AACMS - AACS - UART - ADIRA - ADEAA"
"374449","375541","Disposición","932","","DIRECCION DE NORMATIVA LABORAL","2022-11-25","CONVENCIONES COLECTIVAS DE TRABAJO","UTHGRA - CASINO DE ROSARIO SOCIEDAD ANONIMA"
"374453","374635","Disposición","882","","DIRECCION DE NORMATIVA LABORAL","2022-11-10","CONVENCIONES COLECTIVAS DE TRABAJO","SATHA - ASOCIACION ARGENTINA DE FLORICULTORES Y VIVERISTAS"
"374455","374532","Disposición","877","","DIRECCION DE NORMATIVA LABORAL","2022-11-09","CONVENCIONES COLECTIVAS DE TRABAJO","FEDERACION DE OBREROS Y EMPLEADOS DE ESTACIONES DE SERVICIO, GARAGES... - SOESGYPE - ESCABA"
"374464","374465","Decreto","749","","PODER EJECUTIVO NACIONAL (P.E.N.)","2022-11-09","IMPUESTOS","LEY 27693 - SU PROMULGACION"
"374466","374467","Decreto","751","","PODER EJECUTIVO NACIONAL (P.E.N.)","2022-11-09","INMUEBLES","LEY 27695 - SU PROMULGACION"
"374510","375670","Resolución","405","","MINISTERIO DE OBRAS PUBLICAS","2022-11-29","MINISTERIO DE OBRAS PUBLICAS","RESOLUCION Nº 385/2022 - RECTIFICASE"
"374520","374534","Disposición","880","","DIRECCION DE NORMATIVA LABORAL","2022-11-09","CONVENCIONES COLECTIVAS DE TRABAJO","UNION TRABAJADORES DE ENTIDADES DEPORTIVAS Y CIVILES - FEDEDAC - AREDA"
"374530","374720","Disposición","894","","DIRECCION DE NORMATIVA LABORAL","2022-11-11","CONVENCIONES COLECTIVAS DE TRABAJO","DISPOSICION 874/2022 - RECTIFICASE"
"374530","374725","Disposición","898","","DIRECCION DE NORMATIVA LABORAL","2022-11-11","CONVENCIONES COLECTIVAS DE TRABAJO","DISPOSICION 874/2022 - RECTIFICASE"
"374556","374557","Decreto","759","","PODER EJECUTIVO NACIONAL (P.E.N.)","2022-11-10","PROGRAMA MEDICO OBLIGATORIO DE LAS OBRAS SOCIALES NACIONALES","LEY 27696 - SU PROMULGACION"
"374558","374576","Resolución","2577","","MINISTERIO DE SALUD","2022-11-10","MINISTERIO DE SALUD","ENTIDADES DE MEDICINA PREPAGA - INCREMENTOS"
"374560","375500","Resolución","274","","ADMINISTRACION NACIONAL DE LA SEGURIDAD SOCIAL","2022-11-25","ADMINISTRACION NACIONAL DE LA SEGURIDAD SOCIAL","NORMAS ACLARATORIAS Y COMPLEMENTARIAS - APRUEBANSE"
"374620","374721","Disposición","900","","DIRECCION DE NORMATIVA LABORAL","2022-11-11","CONVENCIONES COLECTIVAS DE TRABAJO","DISPOSICION 860/2022 - RECTIFICASE"
"374671","374672","Resolución","75","","SECRETARIA DE COMERCIO","2022-11-11","MINISTERIO DE ECONOMIA","MODELO DE CONVENIO"
"374671","375213","Disposición","1","","SUBSECRETARIA DE POLITICAS PARA EL MERCADO INTERNO","2022-11-18","MINISTERIO DE ECONOMIA","PROGRAMA 'PRECIOS JUSTOS' - APRUEBASE SEÑALETICA"
"374672","375802","Resolución","118","","SECRETARIA DE COMERCIO","2022-11-30","MINISTERIO DE ECONOMIA","RESOLUCION 75/2022 - MODIFICACION"
"374720","374725","Disposición","898","","DIRECCION DE NORMATIVA LABORAL","2022-11-11","CONVENCIONES COLECTIVAS DE TRABAJO","DISPOSICION 874/2022 - RECTIFICASE"
"374842","374927","Resolución","137","","SECRETARIA DE AGRICULTURA, GANADERIA Y PESCA","2022-11-15","MINISTERIO DE ECONOMIA","PROCEDIMIENTO - APRUEBASE"
"374849","375336","Circular","1","","SECRETARIA DE ENERGIA","2022-11-22","MINISTERIO DE ECONOMIA","PLIEGOS DE BASES Y CONDICIONES - MODIFICACIONES"
"374877","375539","Disposición","930","","DIRECCION DE NORMATIVA LABORAL","2022-11-25","CONVENCIONES COLECTIVAS DE TRABAJO","SMATA - FEDERACION ARGENTINA DE ASOCIACIONES DE TALLERES REPARACION AUTOMOTORES Y AFINES"
"374945","375800","Disposición","980","","DIRECCION DE NORMATIVA LABORAL","2022-11-30","CONVENCIONES COLECTIVAS DE TRABAJO","FEDERACION DE OBREROS Y EMPLEADOS DE LA INDUSTRIA DEL PAPEL, CARTON Y QUIMICOS  Y OTROS"
"374949","375793","Disposición","974","","DIRECCION DE NORMATIVA LABORAL","2022-11-30","CONVENCIONES COLECTIVAS DE TRABAJO","U.T.E.D.Y C.- CONAM"
"375068","375069","Comunicación","7628","A","BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.)","2022-11-16","ENTIDADES FINANCIERAS","EFECTIVO MINIMO Y APLICACION DE RECURSOS"
"375068","375071","Comunicación","93873","C","BANCO CENTRAL DE LA REPUBLICA ARGENTINA (B.C.R.A.)","2022-11-16","ENTIDADES FINANCIERAS","COMUNICACION 'A' 7627 - FE DE ERRATAS"
"375113","375788","Disposición","969","","DIRECCION DE NORMATIVA LABORAL","2022-11-30","CONVENCIONES COLECTIVAS DE TRABAJO","UOETSYLRA  - C.A.T.L.A."
"375114","375799","Disposición","979","","DIRECCION DE NORMATIVA LABORAL","2022-11-30","CONVENCIONES COLECTIVAS DE TRABAJO","UOYEP -  ASOCIACION DE FABRICAS ARGENTINAS DE COMPONENTES"
"375117","375544","Disposición","935","","DIRECCION DE NORMATIVA LABORAL","2022-11-25","CONVENCIONES COLECTIVAS DE TRABAJO","UTHGRA - FEDERACION ARGENTINA DE ALOJAMIENTOS POR HORAS"
"375163","375721","Disposición","947","","DIRECCION DE NORMATIVA LABORAL","2022-11-29","CONVENCIONES COLECTIVAS DE TRABAJO","SINDICATO ARGENTINO DE TRABAJADORES DE LA INDUSTRIA FIDEERA - OTRO"
"375168","375719","Disposición","945","","DIRECCION DE NORMATIVA LABORAL","2022-11-29","CONVENCIONES COLECTIVAS DE TRABAJO","ASOCIACION DE SUPERVISORES DE LA INDUSTRIA METALMECANICA DE LA REPUBLICA ARGENTINA - OTRO"
"375218","375620","Disposición","16","","INSTITUTO NACIONAL DE JUVENTUDES","2022-11-28","INSTITUTO NACIONAL DE JUVENTUDES","CONVOCATORIA PARA EL FORTALECIMIENTO INSTITUCIONAL DE ORGANIZACIONES DE LA SOCIEDAD CIVIL"
"375232","375804","Disposición","982","","DIRECCION DE NORMATIVA LABORAL","2022-11-30","CONVENCIONES COLECTIVAS DE TRABAJO","FEDEHOGAR - CAMIMA Y OTROS"
